level,code,type,name,revoked
4,150403006,街道,马林街道,
4,150403100,镇,风水沟镇,
4,150403101,镇,元宝山镇,
4,150403102,镇,美丽河镇,
4,150403103,镇,平庄镇,
4,150403104,镇,五家镇,
4,150403201,乡,小五家乡,
3,150404000,市辖区,松山区,
4,150404001,街道,振兴街道,
4,150404002,街道,向阳街道,
4,150404003,街道,松州街道,
4,150404004,街道,铁东街道,
4,150404100,镇,穆家营子镇,
4,150404101,镇,初头朗镇,
4,150404102,镇,大庙镇,
4,150404103,镇,王府镇,
4,150404104,镇,老府镇,
4,150404105,镇,哈拉道口镇,
4,150404106,镇,上官地镇,
4,150404107,镇,安庆镇,
4,150404108,镇,太平地镇,
4,150404200,民族乡,当铺地满族乡,
4,150404201,乡,夏家店乡,
4,150404202,乡,城子乡,
4,150404203,乡,大夫营子乡,
4,150404204,乡,岗子乡,
3,150421000,旗,阿鲁科尔沁旗,
4,150421100,镇,天山镇,
4,150421101,镇,天山口镇,
4,150421102,镇,双胜镇,
4,150421103,镇,坤都镇,
4,150421104,镇,巴彦花镇,
4,150421105,镇,绍根镇,
4,150421106,镇,扎嘎斯台镇,
4,150421200,乡,新民乡,
4,150421201,乡,先锋乡,
4,150421202,苏木,罕苏木苏木,
4,150421203,苏木,赛罕塔拉苏木,
4,150421204,苏木,巴拉奇如德苏木,
4,150421205,苏木,巴彦温都尔苏木,
4,150421206,乡,乌兰哈达乡,
3,150422000,旗,巴林左旗,
4,150422100,镇,林东镇,
4,150422101,镇,隆昌镇,
4,150422102,镇,十三敖包镇,
4,150422103,镇,碧流台镇,
4,150422104,镇,富河镇,
4,150422105,镇,白音勿拉镇,
4,150422106,镇,哈拉哈达镇,
4,150422200,苏木,查干哈达苏木,
4,150422201,苏木,乌兰达坝苏木,
4,150422202,乡,三山乡,
4,150422203,乡,花加拉嘎乡,
3,150423000,旗,巴林右旗,
4,150423100,镇,大板镇,
4,150423101,镇,索博日嘎镇,
4,150423102,镇,宝日勿苏镇,
4,150423103,镇,查干诺尔镇,
4,150423105,镇,巴彦琥硕镇,
4,150423200,苏木,西拉沐沦苏木,
4,150423201,苏木,巴彦塔拉苏木,
4,150423202,苏木,幸福之路苏木,
4,150423204,苏木,查干沐沦苏木,
3,150424000,县,林西县,
4,150424100,镇,官地镇,
4,150424101,镇,新城子镇,
4,150424102,镇,新林镇,
4,150424103,镇,五十家子镇,
4,150424104,镇,林西镇,
4,150424105,镇,大井镇,
4,150424106,镇,统部镇,
4,150424200,乡,大营子乡,
4,150424201,乡,十二吐乡,
3,150425000,旗,克什克腾旗,
4,150425100,镇,经棚镇,
4,150425102,镇,宇宙地镇,
4,150425103,镇,土城子镇,
4,150425104,镇,达来诺日镇,
4,150425105,镇,同兴镇,
4,150425106,镇,万合永镇,
4,150425108,镇,芝瑞镇,
4,150425208,乡,新开地乡,
4,150425214,乡,红山子乡,
4,150425219,苏木,达日罕乌拉苏木,
4,150425221,苏木,巴彦查干苏木,
4,150425222,苏木,浩来呼热苏木,
4,150425223,苏木,乌兰布统苏木,
3,150426000,旗,翁牛特旗,
4,150426100,镇,乌丹镇,
4,150426101,镇,乌敦套海镇,
4,150426102,镇,五分地镇,
4,150426103,镇,桥头镇,
4,150426104,镇,广德公镇,
4,150426105,镇,梧桐花镇,
4,150426106,镇,海拉苏镇,
4,150426107,镇,亿合公镇,
4,150426200,乡,解放营子乡,
4,150426201,苏木,阿什罕苏木,
4,150426202,苏木,新苏莫苏木,
4,150426203,苏木,白音套海苏木,
4,150426204,乡,毛山东乡,
4,150426205,苏木,格日僧苏木,
3,150428000,旗,喀喇沁旗,
4,150428100,镇,锦山镇,
4,150428101,镇,美林镇,
4,150428102,镇,王爷府镇,
4,150428103,镇,小牛群镇,
4,150428104,镇,牛家营子镇,
4,150428105,镇,乃林镇,
4,150428106,镇,西桥镇,
4,150428200,民族乡,十家满族乡,
4,150428201,乡,南台子乡,
3,150429000,县,宁城县,
4,150429100,镇,天义镇,
4,150429101,镇,小城子镇,
4,150429102,镇,大城子镇,
4,150429103,镇,八里罕镇,
4,150429104,镇,黑里河镇,
4,150429105,镇,右北平镇,
4,150429106,镇,大双庙镇,
4,150429107,镇,汐子镇,
4,150429108,镇,大明镇,
4,150429109,镇,忙农镇,
4,150429110,镇,五化镇,
4,150429111,镇,必斯营子镇,
4,150429112,镇,三座店镇,
4,150429202,乡,一肯中乡,
4,150429203,乡,存金沟乡,
3,150430000,旗,敖汉旗,
4,150430100,镇,新惠镇,
4,150430101,镇,四家子镇,
4,150430102,镇,长胜镇,
4,150430103,镇,贝子府镇,
4,150430104,镇,四道湾子镇,
4,150430105,镇,下洼镇,
4,150430106,镇,金厂沟梁镇,
4,150430107,镇,兴隆洼镇,
4,150430108,镇,黄羊洼镇,
4,150430109,镇,古鲁板蒿镇,
4,150430110,镇,牛古吐镇,
4,150430202,乡,木头营子乡,
4,150430204,乡,丰收乡,
4,150430205,乡,玛尼罕乡,
4,150430206,乡,萨力巴乡,
4,150430207,苏木,敖润苏莫苏木,
2,150500000,地级市,通辽市,
3,150502000,市辖区,科尔沁区,
4,150502001,街道,科尔沁街道,
4,150502002,街道,西门街道,
4,150502003,街道,永清街道,
4,150502004,街道,明仁街道,
4,150502005,街道,施介街道,
4,150502006,街道,团结街道,
4,150502007,街道,东郊街道,
4,150502008,街道,铁路街道,
4,150502009,街道,电厂街道,
4,150502010,街道,霍林河街道,
4,150502011,街道,河西街道,
4,150502012,街道,红星街道,
4,150502013,街道,建国街道,
4,150502014,街道,新城街道,
4,150502015,街道,滨河街道,
4,150502100,镇,大林镇,
4,150502101,镇,钱家店镇,
4,150502102,镇,余粮堡镇,
4,150502104,镇,木里图镇,
4,150502106,镇,丰田镇,
4,150502108,镇,清河镇,
4,150502110,镇,育新镇,
4,150502113,镇,庆和镇,
4,150502114,镇,敖力布皋镇,
4,150502130,镇,辽河镇,
4,150502200,苏木,莫力庙苏木,
3,150521000,旗,科尔沁左翼中旗,
4,150521100,镇,保康镇,
4,150521101,镇,宝龙山镇,
4,150521102,镇,舍伯吐镇,
4,150521103,镇,巴彦塔拉镇,
4,150521104,镇,门达镇,
4,150521105,镇,架玛吐镇,
4,150521106,镇,腰林毛都镇,
4,150521107,镇,希伯花镇,
4,150521108,镇,花吐古拉镇,
4,150521109,镇,代力吉镇,
4,150521110,镇,努日木镇,
4,150521204,苏木,图布信苏木,
4,150521207,苏木,协代苏木,
4,150521210,苏木,白兴吐苏木,
4,150521212,苏木,花胡硕苏木,
4,150521213,苏木,敖包苏木,
4,150521214,乡,胜利乡,
3,150522000,旗,科尔沁左翼后旗,
4,150522101,镇,金宝屯镇,
4,150522102,镇,吉尔嘎朗镇,
4,150522103,镇,双胜镇,
4,150522107,镇,阿古拉镇,
4,150522109,镇,朝鲁吐镇,
4,150522110,镇,海鲁吐镇,
4,150522111,镇,甘旗卡镇,
4,150522112,镇,常胜镇,
4,150522113,镇,查日苏镇,
4,150522136,镇,努古斯台镇,
4,150522208,苏木,阿都沁苏木,
4,150522209,苏木,茂道吐苏木,
4,150522210,苏木,巴胡塔苏木,
4,150522211,苏木,散都苏木,
4,150522212,苏木,巴彦毛都苏木,
3,150523000,县,开鲁县,
4,150523100,镇,开鲁镇,
4,150523103,镇,大榆树镇,
4,150523104,镇,黑龙坝镇,
4,150523105,镇,麦新镇,
4,150523108,镇,建华镇,
4,150523109,镇,小街基镇,
4,150523111,镇,东风镇,
4,150523112,镇,吉日嘎郎吐镇,
4,150523113,镇,东来镇,
4,150523114,镇,义和塔拉镇,
3,150524000,旗,库伦旗,
4,150524100,镇,库伦镇,
4,150524101,镇,六家子镇,
4,150524103,镇,额勒顺镇,
4,150524104,镇,扣河子镇,
4,150524105,镇,白音花镇,
4,150524203,苏木,茫汗苏木,
4,150524204,乡,水泉乡,
4,150524205,苏木,先进苏木,
3,150525000,旗,奈曼旗,
4,150525100,镇,大沁他拉镇,
4,150525101,镇,八仙筒镇,
4,150525102,镇,青龙山镇,
4,150525103,镇,东明镇,
4,150525104,镇,治安镇,
4,150525105,镇,义隆永镇,
4,150525106,镇,新镇,
4,150525109,镇,沙日浩来镇,
4,150525201,苏木,黄花塔拉苏木,
4,150525202,苏木,固日班花苏木,
4,150525203,苏木,白音他拉苏木,
4,150525205,苏木,明仁苏木,
4,150525206,乡,土城子乡,
4,150525207,乡,苇莲苏乡,
3,150526000,旗,扎鲁特旗,
4,150526100,镇,鲁北镇,
4,150526101,镇,巨日合镇,
4,150526103,镇,黄花山镇,
4,150526104,镇,巴雅尔吐胡硕镇,
4,150526105,镇,嘎亥图镇,
4,150526106,镇,香山镇,
4,150526107,镇,阿日昆都楞镇,
4,150526203,苏木,格日朝鲁苏木,
4,150526204,苏木,乌力吉木仁苏木,
4,150526209,苏木,巴彦塔拉苏木,
4,150526210,苏木,道老杜苏木,
4,150526211,苏木,前德门苏木,
4,150526212,苏木,乌兰哈达苏木,
4,150526213,苏木,查布嘎图苏木,
4,150526214,苏木,乌额格其苏木,
3,150581000,县级市,霍林郭勒市,
4,150581001,街道,珠斯花街道,
4,150581002,街道,莫斯台街道,
4,150581003,街道,宝日呼吉尔街道,
4,150581005,街道,沙尔呼热街道,
4,150581200,苏木,达来胡硕苏木,
2,150600000,地级市,鄂尔多斯市,
3,150602000,市辖区,东胜区,
4,150602001,街道,交通街道,
4,150602002,街道,公园街道,
4,150602003,街道,林荫街道,
4,150602004,街道,建设街道,
4,150602005,街道,富兴街道,
4,150602006,街道,天骄街道,
4,150602007,街道,诃额伦街道,
4,150602008,街道,巴音门克街道,
4,150602009,街道,民族街道,
4,150602010,街道,幸福街道,
4,150602011,街道,纺织街道,
4,150602012,街道,兴胜街道,
4,150602106,镇,泊尔江海子镇,
4,150602107,镇,罕台镇,
4,150602108,镇,铜川镇,
3,150603000,市辖区,康巴什区,
4,150603001,街道,哈巴格希街道,
4,150603002,街道,青春山街道,
4,150603003,街道,滨河街道,
4,150603004,街道,康新街道,
3,150621000,旗,达拉特旗,
4,150621001,街道,锡尼街道,
4,150621002,街道,西园街道,
4,150621003,街道,白塔街道,
4,150621004,街道,工业街道,
4,150621005,街道,昭君街道,
4,150621006,街道,平原街道,
4,150621108,镇,王爱召镇,
4,150621109,镇,树林召镇,
4,150621110,镇,昭君镇,
4,150621111,镇,白泥井镇,
4,150621112,镇,吉格斯太镇,
4,150621113,镇,中和西镇,
4,150621114,镇,恩格贝镇,
4,150621115,镇,风水梁镇,
4,150621201,苏木,展旦召苏木,
3,150622000,旗,准格尔旗,
4,150622001,街道,友谊街道,
4,150622002,街道,蓝天街道,
4,150622003,街道,兴隆街道,
4,150622004,街道,迎泽街道,
4,150622114,镇,薛家湾镇,
4,150622115,镇,沙圪堵镇,
4,150622116,镇,龙口镇,
4,150622117,镇,准格尔召镇,
4,150622118,镇,纳日松镇,
4,150622119,镇,大路镇,
4,150622120,镇,魏家峁镇,
4,150622206,苏木,布尔陶亥苏木,
4,150622207,乡,十二连城乡,
4,150622208,乡,暖水乡,
3,150623000,旗,鄂托克前旗,
4,150623105,镇,敖勒召其镇,
4,150623106,镇,上海庙镇,
4,150623107,镇,昂素镇,
4,150623108,镇,城川镇,
3,150624000,旗,鄂托克旗,
4,150624100,镇,蒙西镇,
4,150624101,镇,乌兰镇,
4,150624102,镇,棋盘井镇,
4,150624103,镇,木凯淖尔镇,
4,150624200,苏木,苏米图苏木,
4,150624203,苏木,阿尔巴斯苏木,
3,150625000,旗,杭锦旗,
4,150625100,镇,锡尼镇,
4,150625101,镇,巴拉贡镇,
4,150625102,镇,吉日嘎朗图镇,
4,150625103,镇,呼和木独镇,
4,150625104,镇,独贵塔拉镇,
4,150625206,苏木,伊和乌素苏木,
3,150626000,旗,乌审旗,
4,150626106,镇,乌审召镇,
4,150626107,镇,图克镇,
4,150626108,镇,嘎鲁图镇,
4,150626109,镇,乌兰陶勒盖镇,
4,150626110,镇,无定河镇,
4,150626203,苏木,苏力德苏木,
3,150627000,旗,伊金霍洛旗,
4,150627100,镇,阿勒腾席热镇,
4,150627107,镇,札萨克镇,
4,150627108,镇,红庆河镇,
4,150627109,镇,伊金霍洛镇,
4,150627110,镇,乌兰木伦镇,
4,150627111,镇,纳林陶亥镇,
4,150627113,镇,苏布尔嘎镇,
2,150700000,地级市,呼伦贝尔市,
3,150702000,市辖区,海拉尔区,
4,150702001,街道,正阳街道,
4,150702003,街道,靠山街道,
4,150702004,街道,健康街道,
4,150702005,街道,胜利街道,
4,150702006,街道,呼伦街道,
4,150702007,街道,建设街道,
4,150702008,街道,东山街道,
4,150702101,镇,奋斗镇,
4,150702102,镇,哈克镇,
3,150703000,市辖区,扎赉诺尔区,
4,150703001,街道,第一街道,
4,150703002,街道,第二街道,
4,150703003,街道,第三街道,
4,150703004,街道,第四街道,
4,150703005,街道,第五街道,
4,150703100,镇,灵泉镇,
3,150721000,旗,阿荣旗,
4,150721100,镇,那吉镇,
4,150721102,镇,六合镇,
4,150721104,镇,亚东镇,
4,150721105,镇,复兴镇,
4,150721106,镇,霍尔奇镇,
4,150721108,镇,向阳峪镇,
4,150721109,镇,三岔河镇,
4,150721110,镇,兴安镇,
4,150721200,民族乡,得力其尔鄂温克民族乡,
4,150721201,民族乡,查巴奇鄂温克民族乡,
4,150721202,民族乡,音河达斡尔鄂温克民族乡,
4,150721203,民族乡,新发朝鲜民族乡,
3,150722000,自治旗,莫力达瓦达斡尔族自治旗,
4,150722100,镇,尼尔基镇,
4,150722101,镇,红彦镇,
4,150722102,镇,宝山镇,
4,150722103,镇,哈达阳镇,
4,150722104,镇,阿尔拉镇,
4,150722106,镇,西瓦尔图镇,
4,150722108,镇,腾克镇,
4,150722110,镇,塔温敖宝镇,
4,150722120,镇,汉古尔河镇,
4,150722121,镇,奎勒河镇,
4,150722122,镇,登特科镇,
4,150722200,民族乡,巴彦鄂温克民族乡,
4,150722203,民族乡,杜拉尔鄂温克民族乡,
4,150722204,乡,库如奇乡,
4,150722205,乡,额尔和乡,
3,150723000,自治旗,鄂伦春自治旗,
4,150723100,镇,阿里河镇,
4,150723102,镇,诺敏镇,
4,150723104,镇,乌鲁布铁镇,
4,150723105,镇,大杨树镇,
4,150723107,镇,宜里镇,
4,150723109,镇,甘河镇,
4,150723113,镇,克一河镇,
4,150723114,镇,吉文镇,
4,150723200,乡,古里乡,
4,150723216,乡,托扎敏乡,
3,150724000,自治旗,鄂温克族自治旗,
4,150724101,镇,伊敏河镇,
4,150724102,镇,巴彦托海镇,
4,150724104,镇,红花尔基镇,
4,150724105,镇,大雁镇,
4,150724200,民族乡,巴彦塔拉达斡尔民族乡,
4,150724201,苏木,伊敏苏木,
4,150724202,苏木,辉苏木,
4,150724203,苏木,锡尼河东苏木,
4,150724204,苏木,锡尼河西苏木,
4,150724205,苏木,巴彦嵯岗苏木,
3,150725000,旗,陈巴尔虎旗,
4,150725100,镇,巴彦库仁镇,
4,150725101,镇,宝日希勒镇,
4,150725102,镇,呼和诺尔镇,
4,150725201,民族苏木,鄂温克民族苏木,
4,150725202,苏木,东乌珠尔苏木,
4,150725203,苏木,巴彦哈达苏木,
4,150725204,苏木,西乌珠尔苏木,
3,150726000,旗,新巴尔虎左旗,
4,150726100,镇,阿木古郎镇,
4,150726101,镇,嵯岗镇,
4,150726202,苏木,新宝力格苏木,
4,150726203,苏木,乌布尔宝力格苏木,
4,150726204,苏木,吉布胡郎图苏木,
4,150726205,苏木,罕达盖苏木,
4,150726206,苏木,甘珠尔苏木,
3,150727000,旗,新巴尔虎右旗,
4,150727100,镇,阿拉坦额莫勒镇,
4,150727101,镇,呼伦镇,
4,150727102,镇,阿日哈沙特镇,
4,150727204,苏木,克尔伦苏木,
4,150727206,苏木,贝尔苏木,
4,150727207,苏木,达赉苏木,
4,150727208,苏木,宝格德乌拉苏木,
3,150781000,县级市,满洲里市,
4,150781001,街道,北区街道,
4,150781002,街道,兴华街道,
4,150781003,街道,东山街道,
4,150781004,街道,南区街道,
4,150781005,街道,敖尔金街道,
4,150781100,镇,新开河镇,
3,150782000,县级市,牙克石市,
4,150782001,街道,胜利街道,
4,150782002,街道,红旗街道,
4,150782003,街道,新工街道,
4,150782004,街道,永兴街道,
4,150782005,街道,建设街道,
4,150782006,街道,暖泉街道,
4,150782101,镇,免渡河镇,
4,150782103,镇,博克图镇,
4,150782105,镇,绰河源镇,
4,150782108,镇,乌尔其汉镇,
4,150782109,镇,库都尔镇,
4,150782110,镇,图里河镇,
4,150782111,镇,乌奴耳镇,
4,150782112,镇,塔尔气镇,
4,150782113,镇,伊图里河镇,
4,150782114,镇,牧原镇,
3,150783000,县级市,扎兰屯市,
4,150783001,街道,兴华街道,
4,150783002,街道,正阳街道,
4,150783003,街道,繁荣街道,
4,150783004,街道,向阳街道,
4,150783005,街道,铁东街道,
4,150783006,街道,河西街道,
4,150783007,街道,高台子街道,
4,150783100,镇,蘑菇气镇,
4,150783106,镇,卧牛河镇,
4,150783108,镇,成吉思汗镇,
4,150783109,镇,大河湾镇,
4,150783110,镇,哈多河镇,
4,150783112,镇,浩饶山镇,
4,150783113,镇,柴河镇,
4,150783114,镇,中和镇,
4,150783200,民族乡,达斡尔民族乡,
4,150783201,民族乡,南木鄂伦春民族乡,
4,150783204,民族乡,萨马街鄂温克民族乡,
4,150783205,乡,洼堤乡,
3,150784000,县级市,额尔古纳市,
4,150784001,街道,拉布大林街道,
4,150784002,街道,上库力街道,
4,150784100,镇,莫尔道嘎镇,
4,150784101,镇,黑山头镇,
4,150784102,镇,恩和哈达镇,
4,150784200,民族乡,三河回族乡,
4,150784201,苏木,蒙兀室韦苏木,
4,150784203,民族乡,恩和俄罗斯族民族乡,
4,150784204,乡,奇乾乡,
3,150785000,县级市,根河市,
4,150785001,街道,河东街道,
4,150785002,街道,河西街道,
4,150785003,街道,森工街道,
4,150785004,街道,好里堡街道,
4,150785102,镇,金河镇,
4,150785103,镇,阿龙山镇,
4,150785104,镇,满归镇,
4,150785105,镇,得耳布尔镇,
4,150785200,民族乡,敖鲁古雅鄂温克民族乡,
2,150800000,地级市,巴彦淖尔市,
3,150802000,市辖区,临河区,
4,150802001,街道,团结街道,
4,150802002,街道,车站街道,
4,150802003,街道,先锋街道,
4,150802004,街道,解放街道,
4,150802005,街道,新华街道,
4,150802006,街道,东环街道,
4,150802007,街道,铁南街道,
4,150802008,街道,西环街道,
4,150802009,街道,北环街道,
4,150802010,街道,金川街道,
4,150802011,街道,汇丰街道,
4,150802100,镇,狼山镇,
4,150802101,镇,新华镇,
4,150802102,镇,干召庙镇,
4,150802104,镇,乌兰图克镇,
4,150802107,镇,双河镇,
4,150802109,镇,城关镇,
4,150802110,镇,白脑包镇,
4,150802200,乡,八一乡,
4,150802201,乡,曙光乡,
3,150821000,县,五原县,
4,150821100,镇,隆兴昌镇,
4,150821101,镇,塔尔湖镇,
4,150821102,镇,巴彦套海镇,
4,150821104,镇,新公中镇,
4,150821105,镇,天吉泰镇,
4,150821106,镇,胜丰镇,
4,150821107,镇,银定图镇,
4,150821108,镇,复兴镇,
4,150821200,乡,和胜乡,
3,150822000,县,磴口县,
4,150822100,镇,巴彦高勒镇,
4,150822103,镇,隆盛合镇,
4,150822104,镇,渡口镇,
4,150822105,镇,补隆淖镇,
4,150822202,苏木,沙金套海苏木,
3,150823000,旗,乌拉特前旗,
4,150823101,镇,乌拉山镇,
4,150823102,镇,白彦花镇,
4,150823103,镇,新安镇,
4,150823104,镇,大佘太镇,
4,150823106,镇,西小召镇,
4,150823108,镇,明安镇,
4,150823109,镇,先锋镇,
4,150823110,镇,小佘太镇,
4,150823111,镇,苏独仑镇,
4,150823209,苏木,额尔登布拉格苏木,
4,150823210,苏木,沙德格苏木,
3,150824000,旗,乌拉特中旗,
4,150824100,镇,德岭山镇,
4,150824101,镇,石哈河镇,
4,150824102,镇,海流图镇,
4,150824103,镇,乌加河镇,
4,150824105,镇,甘其毛都镇,
4,150824106,镇,温更镇,
4,150824203,苏木,巴音乌兰苏木,
4,150824205,苏木,呼勒斯太苏木,
4,150824207,苏木,新忽热苏木,
4,150824208,苏木,川井苏木,
3,150825000,旗,乌拉特后旗,
4,150825100,镇,巴音宝力格镇,
4,150825101,镇,呼和温都尔镇,
4,150825103,镇,潮格温都尔镇,
4,150825204,苏木,获各琦苏木,
4,150825207,苏木,巴音前达门苏木,
4,150825208,苏木,乌盖苏木,
3,150826000,旗,杭锦后旗,
4,150826101,镇,头道桥镇,
4,150826102,镇,二道桥镇,
4,150826103,镇,三道桥镇,
4,150826104,镇,团结镇,
4,150826105,镇,双庙镇,
4,150826106,镇,蛮会镇,
4,150826107,镇,陕坝镇,
4,150826108,镇,沙海镇,
4,150826109,镇,蒙海镇,
2,150900000,地级市,乌兰察布市,
3,150902000,市辖区,集宁区,
4,150902001,街道,新体路街道,
4,150902002,街道,桥东街道,
4,150902003,街道,前进路街道,
4,150902004,街道,常青街道,
4,150902005,街道,虎山街道,
4,150902006,街道,桥西街道,
4,150902007,街道,新华街街道,
4,150902008,街道,泉山街道,
4,150902101,镇,白海子镇,
4,150902201,乡,马莲渠乡,
3,150921000,县,卓资县,
4,150921100,镇,卓资山镇,
4,150921101,镇,旗下营镇,
4,150921102,镇,十八台镇,
4,150921103,镇,巴音锡勒镇,
4,150921104,镇,梨花镇,
4,150921203,乡,大榆树乡,
4,150921208,乡,红召乡,
4,150921209,乡,复兴乡,
3,150922000,县,化德县,
4,150922100,镇,长顺镇,
